WATERBODY_ID,VERSION,DATE_RETRIEVED,UP_STREAM,DOWN_STREAM,IMMEDIATE_UP_STREAM,IMMEDIATE_DOWN_STREAM,CATCHMENT_LENGTH,WATERBODY_NAME,WB_TYPE_NAME,Easting,Northing,NGR,BB_MAX_X,BB_MAX_Y,BB_MIN_X,BB_MIN_Y,HMD_NAME
GB112071065040,2,13/09/2013,,"GB112071065070, GB112071065490, GB112071065500, GB641211630001, GB531207112400",,GB112071065070,,Hyndburn,River,376305,426839,SD7630526839,377695,429747,373982,425779,Heavily Modified
GB112071065050,2,13/09/2013,,"GB112071065070, GB112071065490, GB112071065500, GB641211630001, GB531207112400",,GB112071065070,,Hyndburn Brook - Upper,River,373822,429343,SD7382229343,374230,429747,373362,425751,Heavily Modified
GB112071065060,2,13/09/2013,,"GB112071065490, GB112071065120, GB112071065500, GB641211630001, GB531207112400",,GB112071065120,,Calder - headwaters to conf Brun,River,386909,427925,SD8690927925,388190,432818,383730,427324,Not Designated A/HMWB
GB112071065070,2,13/09/2013,"GB112071065040, GB112071065050","GB112071065490, GB112071065500, GB641211630001, GB531207112400","GB112071065040, GB112071065050",GB112071065490,,Hyndburn Brook - Lower,River,373741,430859,SD7374130859,375737,433154,373392,429746,Not Designated A/HMWB
GB112071065080,2,13/09/2013,,"GB112071065490, GB112071065500, GB641211630001, GB531207112400",,GB112071065490,,Green Brook,River,380557,432863,SD8055732863,381134,433790,379390,431396,Not Designated A/HMWB
GB112071065090,2,13/09/2013,,"GB112071065100, GB112071065490, GB112071065120, GB112071065500, GB641211630001, GB531207112400",,GB112071065100,,Brun - headwaters to conf Don,River,387349,431593,SD8734931593,389509,433484,385991,430663,Heavily Modified
GB112071065100,2,13/09/2013,"GB112071065090, GB112071065110","GB112071065490, GB112071065120, GB112071065500, GB641211630001, GB531207112400","GB112071065090, GB112071065110",GB112071065120,,Brun - conf Don to conf Calder,River,384534,433384,SD8453433384,385992,433677,383776,432633,Not Designated A/HMWB
GB112071065110,2,13/09/2013,,"GB112071065100, GB112071065490, GB112071065120, GB112071065500, GB641211630001, GB531207112400",,GB112071065100,,Don,River,386406,434174,SD8640634174,393555,435386,385991,433479,Not Designated A/HMWB
GB112071065210,2,13/09/2013,,"GB112071065490, GB112071065150, GB112071065170, GB112071065190, GB112071065200, GB112071065500, GB641211630001, GB531207112400",,GB112071065190,,Colne Water (Laneshaw),River,393323,440848,SD9332340848,394517,441491,392175,440532,Heavily Modified
GB112071065220,2,13/09/2013,,"GB112071065490, GB112071065150, GB112071065170, GB112071065500, GB641211630001, GB531207112400",,GB112071065150,,Wanless Water,River,387320,440305,SD8732040305,387399,441179,386853,439521,Not Designated A/HMWB
GB112071065230,2,13/09/2013,,"GB112071065490, GB112071065170, GB112071065500, GB641211630001, GB531207112400",,GB112071065170,,Pendle Water - headwaters to Colne Water,River,386268,440036,SD8626840036,386284,441829,381856,439060,Not Designated A/HMWB
GB112071065240,2,13/09/2013,,"GB112071065270, GB112071065290, GB112071065300, GB641211630001, GB531207112400",,GB112071065270,,Darwen - headwaters to conf Davy Field Bk,River,368875,423967,SD6887523967,370357,424673,366926,420464,Heavily Modified
GB112071065250,2,13/09/2013,,"GB112071065300, GB641211630001, GB531207112400",,GB112071065300,,Roddlesworth,River,364472,424898,SD6447224898,366102,425331,364061,422269,Not Designated A/HMWB
GB112071065260,2,13/09/2013,,"GB112071065270, GB112071065290, GB112071065300, GB641211630001, GB531207112400",,GB112071065270,,Davyfield Brook,River,370744,424176,SD7074424176,371728,424673,368978,422585,Not Designated A/HMWB
GB112071065270,2,13/09/2013,"GB112071065240, GB112071065260","GB112071065290, GB112071065300, GB641211630001, GB531207112400","GB112071065240, GB112071065260",GB112071065290,,Darwen - conf Davy Field Bk to conf Blakewater,River,367786,426196,SD6778626196,368979,427076,366220,424672,Heavily Modified
GB112071065280,2,13/09/2013,,"GB112071065300, GB641211630001, GB531207112400",,GB112071065300,,Many Brooks,River,357996,426425,SD5799626425,358316,427574,357455,424925,Heavily Modified
GB112071065290,2,13/09/2013,"GB112071065240, GB112071065260, GB112071065270, GB112071065310","GB112071065300, GB641211630001, GB531207112400","GB112071065270, GB112071065310",GB112071065300,,Darwen - conf Blakewater to conf Roddlesworth,River,364782,426502,SD6478226502,366221,427051,364061,425326,Not Designated A/HMWB
GB112071065390,2,13/09/2013,"GB112071065430, GB112071065440","GB112071065612, GB112071065350, GB112071065500, GB112071065560, GB641211630001, GB531207112400","GB112071065430, GB112071065440",GB112071065350,,Hodder - Stocks Reservoir to conf Croasdale Bk,River,371746,454319,SD7174654319,373023,455908,371484,452352,Heavily Modified
GB112071065400,2,13/09/2013,,"GB112071065612, GB112071065360, GB112071065500, GB112071065560, GB641211630001, GB531207112400",,GB112071065360,,Brennand,River,363087,454765,SD6308754765,365296,457573,363029,453163,Not Designated A/HMWB
GB112071065410,2,13/09/2013,,"GB112071065612, GB112071065350, GB112071065500, GB112071065560, GB641211630001, GB531207112400",,GB112071065350,,Croasdale Beck,River,369906,455255,SD6990655255,371485,457587,366930,452352,Not Designated A/HMWB
GB112071065420,2,13/09/2013,,"GB112071065612, GB112071065360, GB112071065500, GB112071065560, GB641211630001, GB531207112400",,GB112071065360,,Whitendale river,River,365358,455949,SD6535855949,366068,458599,364918,453163,Not Designated A/HMWB
GB112071065430,2,13/09/2013,,"GB112071065390, GB112071065612, GB112071065350, GB112071065500, GB112071065560, GB641211630001, GB531207112400",,GB112071065390,,Hodder - headwaters to Stocks Reservoir,River,372552,457226,SD7255257226,373039,460503,368593,456004,Heavily Modified
GB112071065440,2,13/09/2013,,"GB112071065390, GB112071065612, GB112071065350, GB112071065500, GB112071065560, GB641211630001, GB531207112400",,GB112071065390,,Bottoms Beck,River,374629,457522,SD7462957522,375411,459787,373038,455985,Heavily Modified
GB112071065460,2,13/09/2013,,"GB641211630001, GB531207112400",,GB531207112400,,Deepdale Brook,River,347082,431132,SD4708231132,347658,432094,346280,429832,Not Designated A/HMWB
GB112071065470,2,13/09/2013,,"GB641211630001, GB531207112400",,GB531207112400,,Savick Brook,River,348840,430460,SD4884030460,359924,436999,348049,430156,Heavily Modified
GB112071065490,2,13/09/2013,"GB112071065040, GB112071065050, GB112071065060, GB112071065070, GB112071065080, GB112071065090, GB112071065100, GB112071065110, GB112071065210, GB112071065220, GB112071065230, GB112071065120, GB112071065130, GB112071065140, GB112071065150, GB112071065160, GB112071065170, GB112071065180, GB112071065190, GB112071065200","GB112071065500, GB641211630001, GB531207112400","GB112071065070, GB112071065080, GB112071065120, GB112071065130, GB112071065140, GB112071065170",GB112071065500,,Calder - Pendle Water to conf Ribble,River,382801,435005,SD8280135005,385432,438601,370898,430125,Heavily Modified
GB112071065590,2,13/09/2013,,"GB112071065612, GB112071065613, GB112071065614, GB112071065500, GB641211630001, GB531207112400",,GB112071065614,,Rathmell Beck,River,378390,461001,SD7839061001,381332,462531,375607,458707,Not Designated A/HMWB
GB112071065600,2,13/09/2013,,"GB112071065612, GB112071065613, GB112071065500, GB641211630001, GB531207112400",,GB112071065613,,Long Preston Beck,River,383589,461083,SD8358961083,386673,463842,382481,457050,Not Designated A/HMWB
GB112071065612,3,13/09/2013,"GB112071065390, GB112071065400, GB112071065410, GB112071065420, GB112071065430, GB112071065440, GB112071065590, GB112071065600, GB112071065613, GB112071065614, GB112071065630, GB112071065640, GB112071065320, GB112071065330, GB112071065340, GB112071065350, GB112071065360, GB112071065370, GB112071065380, GB112071065510, GB112071065520, GB112071065530, GB112071065540, GB112071065550, GB112071065560, GB112071065570, GB112071065580, GB112071065690, GB112071071570, GB112071071580, GB112071071590, GB112071071600","GB112071065500, GB641211630001, GB531207112400","GB112071065613, GB112071065510, GB112071065520, GB112071065530, GB112071065540, GB112071065560, GB112071065570",GB112071065500,,Ribble DS Stock Beck,River,372481,440135,SD7248140135,382539,449819,370898,437062,Not Designated A/HMWB
GB112071065613,1,13/09/2013,"GB112071065590, GB112071065600, GB112071065614, GB112071065630, GB112071065640, GB112071065580, GB112071065690, GB112071071570, GB112071071580, GB112071071590, GB112071071600","GB112071065612, GB112071065500, GB641211630001, GB531207112400","GB112071065600, GB112071065614",GB112071065612,,Ribble (Long Preston to Stock Beck),River,385046,456291,SD8504656291,385767,457200,382407,449818,Not Designated A/HMWB
GB112071065614,1,13/09/2013,"GB112071065590, GB112071065630, GB112071065640, GB112071065580, GB112071065690, GB112071071570, GB112071071580, GB112071071590, GB112071071600","GB112071065612, GB112071065613, GB112071065500, GB641211630001, GB531207112400","GB112071065590, GB112071065640, GB112071065580, GB112071065690",GB112071065613,,Ribble (Stainforth to Long Preston Beck),River,381688,466621,SD8168866621,382631,466901,380593,457050,Not Designated A/HMWB
GB112071065630,2,13/09/2013,,"GB112071065612, GB112071065613, GB112071065614, GB112071065500, GB112071065690, GB641211630001, GB531207112400",,GB112071065690,,Fornah Gill,River,384070,469025,SD8407069025,385528,470645,382562,467561,Not Designated A/HMWB
GB112071065640,2,13/09/2013,"GB112071071570, GB112071071580, GB112071071590, GB112071071600","GB112071065612, GB112071065613, GB112071065614, GB112071065500, GB641211630001, GB531207112400","GB112071071570, GB112071071600",GB112071065614,,Ribble - Brants Ghyll to conf Stainforth Beck,River,381485,468151,SD8148568151,381849,472671,380561,466900,Heavily Modified
GB112071065650,2,13/09/2013,,"GB641211630001, GB531207112400",,GB531207112400,,Liggard Brook,River,336433,428702,SD3643328702,337779,429498,335138,427467,Heavily Modified
GB112071065651,1,13/09/2013,,"GB641211630001, GB531207112400",,GB531207112400,,Main Drain (Ribble),River,337260,430133,SD3726030133,338316,432247,336178,427990,Heavily Modified
GB112072065770,2,13/09/2013,,"GB112072066250, GB641211171000, GB531207212200",,GB112072066250,,Lords Brook,River,346757,437692,SD4675737692,347027,440479,344226,434750,Not Designated A/HMWB
GB112072065790,2,13/09/2013,"GB112072065800, GB112072065760","GB112072065810, GB112072066250, GB641211171000, GB531207212200","GB112072065800, GB112072065760",GB112072065810,,New Draught Brook,River,347796,440735,SD4779640735,350556,441084,347527,438105,Not Designated A/HMWB
GB112072065800,2,13/09/2013,,"GB112072065790, GB112072065810, GB112072066250, GB641211171000, GB531207212200",,GB112072065790,,Barton (Westfield) Brook,River,350908,436057,SD5090836057,358480,440726,347887,435680,Not Designated A/HMWB
GB112072065810,2,13/09/2013,"GB112072065790, GB112072065800, GB112072065760","GB112072066250, GB641211171000, GB531207212200",GB112072065790,GB112072066250,,Brock,River,356305,444399,SD5630544399,358711,447728,346829,440226,Not Designated A/HMWB
GB112072065821,2,13/09/2013,"GB112072066230, GB112072066240","GB112072065822, GB112072066250, GB641211171000, GB531207212200","GB112072066230, GB112072066240",GB112072065822,,Wyre - Upper,River,350569,448537,SD5056948537,357258,458641,349369,446450,Not Designated A/HMWB
GB112072065822,2,13/09/2013,"GB112072065821, GB112072066220, GB112072066230, GB112072066240","GB112072066250, GB641211171000, GB531207212200","GB112072065821, GB112072066220",GB112072066250,,Wyre DS Grizedale Brook confl,River,349131,443317,SD4913143317,349882,446451,346611,441147,Heavily Modified
GB112072065850,2,13/09/2013,,"GB112072065860, GB641211171000",,GB112072065860,,Ridgy Pool,River,341707,445359,SD4170745359,343518,447864,340990,443751,Heavily Modified
GB112072065860,2,13/09/2013,GB112072065850,GB641211171000,GB112072065850,GB641211171000,,Pilling Water,River,342442,447021,SD4244247021,345311,449683,340569,445127,Heavily Modified
GB112072065880,2,13/09/2013,,GB641211171000,,GB641211171000,,Cocker (Lune),River,349776,454819,SD4977654819,351349,456423,345120,448913,Heavily Modified
GB112072066070,2,13/09/2013,GB112072066090,"GB112072065980, GB112072065990, GB112072066060, GB641211171000, GB531207212100",GB112072066090,GB112072066060,,Kettles Beck,River,374784,463907,SD7478463907,375278,467268,373210,460948,Not Designated A/HMWB
GB112072066090,2,13/09/2013,,"GB112072066070, GB112072065980, GB112072065990, GB112072066060, GB641211171000, GB531207212100",,GB112072066070,,Fen Beck,River,376761,465953,SD7676165953,378586,466871,375017,465062,Not Designated A/HMWB
GB112072066100,2,13/09/2013,,"GB112072065980, GB112072065990, GB112072066060, GB641211171000, GB531207212100",,GB112072066060,,Austwick beck,River,377478,468706,SD7747868706,378002,471818,374579,467247,Not Designated A/HMWB
GB112072066110,2,13/09/2013,,"GB641211171000, GB531207212200",,GB531207212200,,Thistleton Brook,River,340523,438695,SD4052338695,341615,440454,340407,436935,Heavily Modified
GB112072066120,2,13/09/2013,,"GB641211171000, GB531207212200",,GB531207212200,,Hillylaid Pool - Tidal Wyre,River,337670,435348,SD3767035348,338338,441188,334672,434747,Heavily Modified
GB112072066160,2,13/09/2013,,"GB641211171000, GB531207212200",,GB531207212200,,Hillylaid Pool - Main Dyke,River,335342,443126,SD3534243126,335583,443701,333130,440999,Heavily Modified
GB112072066220,2,13/09/2013,,"GB112072065822, GB112072066250, GB641211171000, GB531207212200",,GB112072065822,,Calder (Wyre),River,353642,447035,SD5364247035,358279,449654,349173,443110,Heavily Modified
GB112072066230,2,13/09/2013,,"GB112072065821, GB112072065822, GB112072066250, GB641211171000, GB531207212200",,GB112072065821,,Marshaw Wyre,River,361302,453919,SD6130253919,362139,455815,356360,452607,Not Designated A/HMWB
GB112072066240,2,13/09/2013,,"GB112072065821, GB112072065822, GB112072066250, GB641211171000, GB531207212200",,GB112072065821,,Tarnbrook Wyre,River,356661,454931,SD5666154931,361209,458378,354745,454075,Heavily Modified
GB112072071690,2,13/09/2013,"GB112072071700, GB112072071710, GB112072071720, GB112072071730, GB112072071740, GB112072071760, GB112072071770, GB112072071780, GB112072071640, GB112072071660, GB112072071670, GB112072071680, GB112072071790, GB112072071800, GB112072071810, GB112072071820, GB112072071830","GB112072065980, GB112072066000, GB641211171000, GB531207212100","GB112072071700, GB112072071710, GB112072071720, GB112072071640",GB112072066000,,Lune - conf Rawthey to conf Greta,River,361673,483161,SD6167383161,366401,490901,359707,472818,Not Designated A/HMWB
GB112072071700,2,13/09/2013,,"GB112072071690, GB112072065980, GB112072066000, GB641211171000, GB531207212100",,GB112072071690,,Barbon Beck (Barkin Beck),River,365434,482732,SD6543482732,368230,486757,360857,481676,Not Designated A/HMWB
GB112072071710,2,13/09/2013,"GB112072071660, GB112072071670, GB112072071680, GB112072071820, GB112072071830","GB112072071690, GB112072065980, GB112072066000, GB641211171000, GB531207212100","GB112072071680, GB112072071820, GB112072071830",GB112072071690,,Rawthey - Lower,River,365064,491078,SD6506491078,367625,492222,362851,489577,Not Designated A/HMWB
GB112072071720,2,13/09/2013,"GB112072071730, GB112072071740, GB112072071760, GB112072071770, GB112072071780, GB112072071790, GB112072071800, GB112072071810","GB112072071690, GB112072065980, GB112072066000, GB641211171000, GB531207212100","GB112072071760, GB112072071770, GB112072071810",GB112072071690,,Lune - conf Birk Beck to conf Rawthey,River,362871,495154,SD6287195154,365936,505129,360995,489577,Not Designated A/HMWB
GB112072071730,2,13/09/2013,,"GB112072071690, GB112072071720, GB112072071760, GB112072065980, GB112072066000, GB641211171000, GB531207212100",,GB112072071760,,Langdale Beck,River,366101,501539,NY6610101539,366809,505611,364225,497345,Not Designated A/HMWB
